"id_ubicacion","cant_votantes","cant_votos_positivos","cant_votos_negativos","porcentaje_participacion","id_candidatura","descripcion_candidatura","cant_votos"
"HN.5.1.1.133.3958_PRE",183,182,1,61.8243,"13","PARTIDO LIBERACION DEMOCRATICO DE HONDURAS",0
"HN.5.1.1.133.3958_PRE",183,182,1,61.8243,"14","PARTIDO TODOS SOMOS HONDURAS",1
"HN.5.1.1.133.3958_PRE",183,182,1,61.8243,"2","PARTIDO NACIONAL DE HONDURAS",34
"HN.5.1.1.133.3958_PRE",183,182,1,61.8243,"4","PARTIDO DEMOCRATA CRISTIANO DE HONDURAS",0
"HN.5.1.1.133.3958_PRE",183,182,1,61.8243,"45","MOVIMIENTO INDEPENDIENTE DIGNIDAD Y ESPERANZA",0
"HN.5.1.1.133.3958_PRE",183,182,1,61.8243,"47","MILTON BENITEZ HONDURAS HUMANA",1
"HN.5.1.1.133.3958_PRE",183,182,1,61.8243,"5","PARTIDO UNIFICACION DEMOCRATICA",0
"HN.5.1.1.133.3958_PRE",183,182,1,61.8243,"58","UNIDAD NACIONAL OPOSITORA DE HONDURAS",0
"HN.5.1.1.133.3958_PRE",183,182,1,61.8243,"6","PARTIDO ANTICORRUPCION",0
"HN.5.1.1.133.3958_PRE",183,182,1,61.8243,"7","PARTIDO LIBERTAD Y REFUNDACION",118
"HN.5.1.1.133.3958_PRE",183,182,1,61.8243,"8","PARTIDO ALIANZA PATRIOTICA HONDUREÑA",2
"HN.5.1.1.133.3958_PRE",183,182,1,61.8243,"9","PARTIDO FRENTE AMPLIO (EL FRENTE)",0
"HN.5.1.1.133.3958_PRE",183,182,1,61.8243,"BLC","Voto en BLANCO",3
"HN.5.1.1.133.3958_PRE",183,182,1,61.8243,"NUL","Votos NULOS",1
"HN.5.1.1.133.3959_PRE",187,182,5,64.8648,"1","PARTIDO LIBERAL DE HONDURAS",14
"HN.5.1.1.133.3959_PRE",187,182,5,64.8648,"10","PARTIDO DE CENTRO SOCIAL CRISTIANO VA; MOVIMIENTO SOLIDARIO",0
"HN.5.1.1.133.3959_PRE",187,182,5,64.8648,"11","PARTIDO NUEVA RUTA DE HONDURAS",0
"HN.5.1.1.133.3959_PRE",187,182,5,64.8648,"13","PARTIDO LIBERACION DEMOCRATICO DE HONDURAS",0
"HN.5.1.1.133.3959_PRE",187,182,5,64.8648,"14","PARTIDO TODOS SOMOS HONDURAS",0
"HN.5.1.1.133.3959_PRE",187,182,5,64.8648,"2","PARTIDO NACIONAL DE HONDURAS",32
"HN.5.1.1.133.3959_PRE",187,182,5,64.8648,"4","PARTIDO DEMOCRATA CRISTIANO DE HONDURAS",0
"HN.5.1.1.133.3959_PRE",187,182,5,64.8648,"45","MOVIMIENTO INDEPENDIENTE DIGNIDAD Y ESPERANZA",0
"HN.5.1.1.133.3959_PRE",187,182,5,64.8648,"47","MILTON BENITEZ HONDURAS HUMANA",0
"HN.5.1.1.133.3959_PRE",187,182,5,64.8648,"5","PARTIDO UNIFICACION DEMOCRATICA",1
"HN.5.1.1.133.3959_PRE",187,182,5,64.8648,"58","UNIDAD NACIONAL OPOSITORA DE HONDURAS",0
"HN.5.1.1.133.3959_PRE",187,182,5,64.8648,"6","PARTIDO ANTICORRUPCION",0
"HN.5.1.1.133.3959_PRE",187,182,5,64.8648,"7","PARTIDO LIBERTAD Y REFUNDACION",131
"HN.5.1.1.133.3959_PRE",187,182,5,64.8648,"8","PARTIDO ALIANZA PATRIOTICA HONDUREÑA",1
"HN.5.1.1.133.3959_PRE",187,182,5,64.8648,"9","PARTIDO FRENTE AMPLIO (EL FRENTE)",0
"HN.5.1.1.133.3959_PRE",187,182,5,64.8648,"BLC","Voto en BLANCO",3
"HN.5.1.1.133.3959_PRE",187,182,5,64.8648,"NUL","Votos NULOS",5
"HN.5.1.1.133.3961_PRE",185,175,10,62.5,"1","PARTIDO LIBERAL DE HONDURAS",20
"HN.5.1.1.133.3961_PRE",185,175,10,62.5,"10","PARTIDO DE CENTRO SOCIAL CRISTIANO VA; MOVIMIENTO SOLIDARIO",0
"HN.5.1.1.133.3961_PRE",185,175,10,62.5,"11","PARTIDO NUEVA RUTA DE HONDURAS",0
"HN.5.1.1.133.3961_PRE",185,175,10,62.5,"13","PARTIDO LIBERACION DEMOCRATICO DE HONDURAS",0
"HN.5.1.1.133.3961_PRE",185,175,10,62.5,"14","PARTIDO TODOS SOMOS HONDURAS",0
"HN.5.1.1.133.3961_PRE",185,175,10,62.5,"2","PARTIDO NACIONAL DE HONDURAS",33
"HN.5.1.1.133.3961_PRE",185,175,10,62.5,"4","PARTIDO DEMOCRATA CRISTIANO DE HONDURAS",0
"HN.5.1.1.133.3961_PRE",185,175,10,62.5,"45","MOVIMIENTO INDEPENDIENTE DIGNIDAD Y ESPERANZA",0
"HN.5.1.1.133.3961_PRE",185,175,10,62.5,"47","MILTON BENITEZ HONDURAS HUMANA",3
"HN.5.1.1.133.3961_PRE",185,175,10,62.5,"5","PARTIDO UNIFICACION DEMOCRATICA",1
"HN.5.1.1.133.3961_PRE",185,175,10,62.5,"58","UNIDAD NACIONAL OPOSITORA DE HONDURAS",0
"HN.5.1.1.133.3961_PRE",185,175,10,62.5,"6","PARTIDO ANTICORRUPCION",0
"HN.5.1.1.133.3961_PRE",185,175,10,62.5,"7","PARTIDO LIBERTAD Y REFUNDACION",116
"HN.5.1.1.133.3961_PRE",185,175,10,62.5,"8","PARTIDO ALIANZA PATRIOTICA HONDUREÑA",0
"HN.5.1.1.133.3961_PRE",185,175,10,62.5,"9","PARTIDO FRENTE AMPLIO (EL FRENTE)",0
"HN.5.1.1.133.3961_PRE",185,175,10,62.5,"BLC","Voto en BLANCO",2
"HN.5.1.1.133.3961_PRE",185,175,10,62.5,"NUL","Votos NULOS",10
"HN.5.1.1.133.3962_PRE",165,159,6,55.7432,"1","PARTIDO LIBERAL DE HONDURAS",14
"HN.5.1.1.133.3962_PRE",165,159,6,55.7432,"10","PARTIDO DE CENTRO SOCIAL CRISTIANO VA; MOVIMIENTO SOLIDARIO",0
"HN.5.1.1.133.3962_PRE",165,159,6,55.7432,"11","PARTIDO NUEVA RUTA DE HONDURAS",2
"HN.5.1.1.133.3962_PRE",165,159,6,55.7432,"13","PARTIDO LIBERACION DEMOCRATICO DE HONDURAS",0
"HN.5.1.1.133.3962_PRE",165,159,6,55.7432,"14","PARTIDO TODOS SOMOS HONDURAS",0
"HN.5.1.1.133.3962_PRE",165,159,6,55.7432,"2","PARTIDO NACIONAL DE HONDURAS",14
"HN.5.1.1.133.3962_PRE",165,159,6,55.7432,"4","PARTIDO DEMOCRATA CRISTIANO DE HONDURAS",2
"HN.5.1.1.133.3962_PRE",165,159,6,55.7432,"45","MOVIMIENTO INDEPENDIENTE DIGNIDAD Y ESPERANZA",0
"HN.5.1.1.133.3962_PRE",165,159,6,55.7432,"47","MILTON BENITEZ HONDURAS HUMANA",2
"HN.5.1.1.133.3962_PRE",165,159,6,55.7432,"5","PARTIDO UNIFICACION DEMOCRATICA",0
"HN.5.1.1.133.3962_PRE",165,159,6,55.7432,"58","UNIDAD NACIONAL OPOSITORA DE HONDURAS",0
"HN.5.1.1.133.3962_PRE",165,159,6,55.7432,"6","PARTIDO ANTICORRUPCION",1
"HN.5.1.1.133.3962_PRE",165,159,6,55.7432,"7","PARTIDO LIBERTAD Y REFUNDACION",124
"HN.5.1.1.133.3962_PRE",165,159,6,55.7432,"8","PARTIDO ALIANZA PATRIOTICA HONDUREÑA",0
"HN.5.1.1.133.3962_PRE",165,159,6,55.7432,"9","PARTIDO FRENTE AMPLIO (EL FRENTE)",0
"HN.5.1.1.133.3962_PRE",165,159,6,55.7432,"BLC","Voto en BLANCO",0
"HN.5.1.1.133.3962_PRE",165,159,6,55.7432,"NUL","Votos NULOS",6
"HN.5.1.1.133.3964_PRE",175,164,11,59.1216,"1","PARTIDO LIBERAL DE HONDURAS",20
"HN.5.1.1.133.3964_PRE",175,164,11,59.1216,"10","PARTIDO DE CENTRO SOCIAL CRISTIANO VA; MOVIMIENTO SOLIDARIO",0
"HN.5.1.1.133.3964_PRE",175,164,11,59.1216,"11","PARTIDO NUEVA RUTA DE HONDURAS",1
"HN.5.1.1.133.3964_PRE",175,164,11,59.1216,"13","PARTIDO LIBERACION DEMOCRATICO DE HONDURAS",0
"HN.5.1.1.133.3964_PRE",175,164,11,59.1216,"14","PARTIDO TODOS SOMOS HONDURAS",0
"HN.5.1.1.133.3964_PRE",175,164,11,59.1216,"2","PARTIDO NACIONAL DE HONDURAS",31
"HN.5.1.1.133.3964_PRE",175,164,11,59.1216,"4","PARTIDO DEMOCRATA CRISTIANO DE HONDURAS",1
"HN.5.1.1.133.3964_PRE",175,164,11,59.1216,"45","MOVIMIENTO INDEPENDIENTE DIGNIDAD Y ESPERANZA",1
"HN.5.1.1.133.3964_PRE",175,164,11,59.1216,"47","MILTON BENITEZ HONDURAS HUMANA",1
"HN.5.1.1.133.3964_PRE",175,164,11,59.1216,"5","PARTIDO UNIFICACION DEMOCRATICA",1
"HN.5.1.1.133.3964_PRE",175,164,11,59.1216,"58","UNIDAD NACIONAL OPOSITORA DE HONDURAS",0
"HN.5.1.1.133.3964_PRE",175,164,11,59.1216,"6","PARTIDO ANTICORRUPCION",0
"HN.5.1.1.133.3964_PRE",175,164,11,59.1216,"7","PARTIDO LIBERTAD Y REFUNDACION",106
"HN.5.1.1.133.3964_PRE",175,164,11,59.1216,"8","PARTIDO ALIANZA PATRIOTICA HONDUREÑA",1
"HN.5.1.1.133.3964_PRE",175,164,11,59.1216,"9","PARTIDO FRENTE AMPLIO (EL FRENTE)",0
"HN.5.1.1.133.3964_PRE",175,164,11,59.1216,"BLC","Voto en BLANCO",1
"HN.5.1.1.133.3964_PRE",175,164,11,59.1216,"NUL","Votos NULOS",11
"HN.5.1.1.133.3965_PRE",165,160,5,55.7432,"1","PARTIDO LIBERAL DE HONDURAS",15
"HN.5.1.1.133.3965_PRE",165,160,5,55.7432,"10","PARTIDO DE CENTRO SOCIAL CRISTIANO VA; MOVIMIENTO SOLIDARIO",0
"HN.5.1.1.133.3965_PRE",165,160,5,55.7432,"11","PARTIDO NUEVA RUTA DE HONDURAS",0
"HN.5.1.1.133.3965_PRE",165,160,5,55.7432,"13","PARTIDO LIBERACION DEMOCRATICO DE HONDURAS",0
"HN.5.1.1.133.3965_PRE",165,160,5,55.7432,"14","PARTIDO TODOS SOMOS HONDURAS",0
"HN.5.1.1.133.3965_PRE",165,160,5,55.7432,"2","PARTIDO NACIONAL DE HONDURAS",22
"HN.5.1.1.133.3965_PRE",165,160,5,55.7432,"4","PARTIDO DEMOCRATA CRISTIANO DE HONDURAS",4
"HN.5.1.1.133.3965_PRE",165,160,5,55.7432,"45","MOVIMIENTO INDEPENDIENTE DIGNIDAD Y ESPERANZA",0
"HN.5.1.1.133.3965_PRE",165,160,5,55.7432,"47","MILTON BENITEZ HONDURAS HUMANA",2
"HN.5.1.1.133.3965_PRE",165,160,5,55.7432,"5","PARTIDO UNIFICACION DEMOCRATICA",0
"HN.5.1.1.133.3965_PRE",165,160,5,55.7432,"58","UNIDAD NACIONAL OPOSITORA DE HONDURAS",0
"HN.5.1.1.133.3965_PRE",165,160,5,55.7432,"6","PARTIDO ANTICORRUPCION",0
"HN.5.1.1.133.3965_PRE",165,160,5,55.7432,"7","PARTIDO LIBERTAD Y REFUNDACION",115
"HN.5.1.1.133.3965_PRE",165,160,5,55.7432,"8","PARTIDO ALIANZA PATRIOTICA HONDUREÑA",0
"HN.5.1.1.133.3965_PRE",165,160,5,55.7432,"9","PARTIDO FRENTE AMPLIO (EL FRENTE)",0
"HN.5.1.1.133.3965_PRE",165,160,5,55.7432,"BLC","Voto en BLANCO",2
"HN.5.1.1.133.3965_PRE",165,160,5,55.7432,"NUL","Votos NULOS",5
"HN.5.1.1.133.3966_PRE",186,180,6,62.8378,"1","PARTIDO LIBERAL DE HONDURAS",14
"HN.5.1.1.133.3966_PRE",186,180,6,62.8378,"10","PARTIDO DE CENTRO SOCIAL CRISTIANO VA; MOVIMIENTO SOLIDARIO",0
"HN.5.1.1.133.3966_PRE",186,180,6,62.8378,"11","PARTIDO NUEVA RUTA DE HONDURAS",0
"HN.5.1.1.133.3966_PRE",186,180,6,62.8378,"13","PARTIDO LIBERACION DEMOCRATICO DE HONDURAS",0
"HN.5.1.1.133.3966_PRE",186,180,6,62.8378,"14","PARTIDO TODOS SOMOS HONDURAS",0
"HN.5.1.1.133.3966_PRE",186,180,6,62.8378,"2","PARTIDO NACIONAL DE HONDURAS",46
"HN.5.1.1.133.3966_PRE",186,180,6,62.8378,"4","PARTIDO DEMOCRATA CRISTIANO DE HONDURAS",0
"HN.5.1.1.133.3966_PRE",186,180,6,62.8378,"45","MOVIMIENTO INDEPENDIENTE DIGNIDAD Y ESPERANZA",0
"HN.5.1.1.133.3966_PRE",186,180,6,62.8378,"47","MILTON BENITEZ HONDURAS HUMANA",1
"HN.5.1.1.133.3966_PRE",186,180,6,62.8378,"5","PARTIDO UNIFICACION DEMOCRATICA",1
"HN.5.1.1.133.3966_PRE",186,180,6,62.8378,"58","UNIDAD NACIONAL OPOSITORA DE HONDURAS",0
"HN.5.1.1.133.3966_PRE",186,180,6,62.8378,"6","PARTIDO ANTICORRUPCION",0
"HN.5.1.1.133.3966_PRE",186,180,6,62.8378,"7","PARTIDO LIBERTAD Y REFUNDACION",118
"HN.5.1.1.133.3966_PRE",186,180,6,62.8378,"8","PARTIDO ALIANZA PATRIOTICA HONDUREÑA",0
"HN.5.1.1.133.3966_PRE",186,180,6,62.8378,"9","PARTIDO FRENTE AMPLIO (EL FRENTE)",0
"HN.5.1.1.133.3966_PRE",186,180,6,62.8378,"BLC","Voto en BLANCO",0
"HN.5.1.1.133.3966_PRE",186,180,6,62.8378,"NUL","Votos NULOS",6
"HN.5.1.1.133.3967_PRE",207,203,4,69.9324,"1","PARTIDO LIBERAL DE HONDURAS",25
"HN.5.1.1.133.3967_PRE",207,203,4,69.9324,"10","PARTIDO DE CENTRO SOCIAL CRISTIANO VA; MOVIMIENTO SOLIDARIO",1
"HN.5.1.1.133.3967_PRE",207,203,4,69.9324,"11","PARTIDO NUEVA RUTA DE HONDURAS",0
"HN.5.1.1.133.3967_PRE",207,203,4,69.9324,"13","PARTIDO LIBERACION DEMOCRATICO DE HONDURAS",1
"HN.5.1.1.133.3967_PRE",207,203,4,69.9324,"14","PARTIDO TODOS SOMOS HONDURAS",0
"HN.5.1.1.133.3967_PRE",207,203,4,69.9324,"2","PARTIDO NACIONAL DE HONDURAS",36
"HN.5.1.1.133.3967_PRE",207,203,4,69.9324,"4","PARTIDO DEMOCRATA CRISTIANO DE HONDURAS",0
"HN.5.1.1.133.3967_PRE",207,203,4,69.9324,"45","MOVIMIENTO INDEPENDIENTE DIGNIDAD Y ESPERANZA",0
"HN.5.1.1.133.3967_PRE",207,203,4,69.9324,"47","MILTON BENITEZ HONDURAS HUMANA",2
"HN.5.1.1.133.3967_PRE",207,203,4,69.9324,"5","PARTIDO UNIFICACION DEMOCRATICA",0
"HN.5.1.1.133.3967_PRE",207,203,4,69.9324,"58","UNIDAD NACIONAL OPOSITORA DE HONDURAS",1
"HN.5.1.1.133.3967_PRE",207,203,4,69.9324,"6","PARTIDO ANTICORRUPCION",0
"HN.5.1.1.133.3967_PRE",207,203,4,69.9324,"7","PARTIDO LIBERTAD Y REFUNDACION",133
"HN.5.1.1.133.3967_PRE",207,203,4,69.9324,"8","PARTIDO ALIANZA PATRIOTICA HONDUREÑA",2
"HN.5.1.1.133.3967_PRE",207,203,4,69.9324,"9","PARTIDO FRENTE AMPLIO (EL FRENTE)",0
"HN.5.1.1.133.3967_PRE",207,203,4,69.9324,"BLC","Voto en BLANCO",2
"HN.5.1.1.133.3967_PRE",207,203,4,69.9324,"NUL","Votos NULOS",4
"HN.5.1.1.133.3968_PRE",170,165,5,57.4324,"1","PARTIDO LIBERAL DE HONDURAS",21
"HN.5.1.1.133.3968_PRE",170,165,5,57.4324,"10","PARTIDO DE CENTRO SOCIAL CRISTIANO VA; MOVIMIENTO SOLIDARIO",0
"HN.5.1.1.133.3968_PRE",170,165,5,57.4324,"11","PARTIDO NUEVA RUTA DE HONDURAS",0
"HN.5.1.1.133.3968_PRE",170,165,5,57.4324,"13","PARTIDO LIBERACION DEMOCRATICO DE HONDURAS",0
"HN.5.1.1.133.3968_PRE",170,165,5,57.4324,"14","PARTIDO TODOS SOMOS HONDURAS",0
"HN.5.1.1.133.3968_PRE",170,165,5,57.4324,"2","PARTIDO NACIONAL DE HONDURAS",23
"HN.5.1.1.133.3968_PRE",170,165,5,57.4324,"4","PARTIDO DEMOCRATA CRISTIANO DE HONDURAS",0
"HN.5.1.1.133.3968_PRE",170,165,5,57.4324,"45","MOVIMIENTO INDEPENDIENTE DIGNIDAD Y ESPERANZA",0
"HN.5.1.1.133.3968_PRE",170,165,5,57.4324,"47","MILTON BENITEZ HONDURAS HUMANA",2
"HN.5.1.1.133.3968_PRE",170,165,5,57.4324,"5","PARTIDO UNIFICACION DEMOCRATICA",0
"HN.5.1.1.133.3968_PRE",170,165,5,57.4324,"58","UNIDAD NACIONAL OPOSITORA DE HONDURAS",0
"HN.5.1.1.133.3968_PRE",170,165,5,57.4324,"6","PARTIDO ANTICORRUPCION",0
"HN.5.1.1.133.3968_PRE",170,165,5,57.4324,"7","PARTIDO LIBERTAD Y REFUNDACION",116
"HN.5.1.1.133.3968_PRE",170,165,5,57.4324,"8","PARTIDO ALIANZA PATRIOTICA HONDUREÑA",3
"HN.5.1.1.133.3968_PRE",170,165,5,57.4324,"9","PARTIDO FRENTE AMPLIO (EL FRENTE)",0
"HN.5.1.1.133.3968_PRE",170,165,5,57.4324,"BLC","Voto en BLANCO",0
"HN.5.1.1.133.3968_PRE",170,165,5,57.4324,"NUL","Votos NULOS",5
"HN.5.1.1.133.3969_PRE",174,168,6,58.7837,"1","PARTIDO LIBERAL DE HONDURAS",20
"HN.5.1.1.133.3969_PRE",174,168,6,58.7837,"10","PARTIDO DE CENTRO SOCIAL CRISTIANO VA; MOVIMIENTO SOLIDARIO",0
"HN.5.1.1.133.3969_PRE",174,168,6,58.7837,"11","PARTIDO NUEVA RUTA DE HONDURAS",0
"HN.5.1.1.133.3969_PRE",174,168,6,58.7837,"13","PARTIDO LIBERACION DEMOCRATICO DE HONDURAS",0
"HN.5.1.1.133.3969_PRE",174,168,6,58.7837,"14","PARTIDO TODOS SOMOS HONDURAS",2
"HN.5.1.1.133.3969_PRE",174,168,6,58.7837,"2","PARTIDO NACIONAL DE HONDURAS",29
"HN.5.1.1.133.3969_PRE",174,168,6,58.7837,"4","PARTIDO DEMOCRATA CRISTIANO DE HONDURAS",1
"HN.5.1.1.133.3969_PRE",174,168,6,58.7837,"45","MOVIMIENTO INDEPENDIENTE DIGNIDAD Y ESPERANZA",0
"HN.5.1.1.133.3969_PRE",174,168,6,58.7837,"47","MILTON BENITEZ HONDURAS HUMANA",0
"HN.5.1.1.133.3969_PRE",174,168,6,58.7837,"5","PARTIDO UNIFICACION DEMOCRATICA",1
"HN.5.1.1.133.3969_PRE",174,168,6,58.7837,"58","UNIDAD NACIONAL OPOSITORA DE HONDURAS",0
"HN.5.1.1.133.3969_PRE",174,168,6,58.7837,"6","PARTIDO ANTICORRUPCION",0
"HN.5.1.1.133.3969_PRE",174,168,6,58.7837,"7","PARTIDO LIBERTAD Y REFUNDACION",114
"HN.5.1.1.133.3969_PRE",174,168,6,58.7837,"8","PARTIDO ALIANZA PATRIOTICA HONDUREÑA",1
"HN.5.1.1.133.3969_PRE",174,168,6,58.7837,"9","PARTIDO FRENTE AMPLIO (EL FRENTE)",0
"HN.5.1.1.133.3969_PRE",174,168,6,58.7837,"BLC","Voto en BLANCO",0
"HN.5.1.1.133.3969_PRE",174,168,6,58.7837,"NUL","Votos NULOS",6
"HN.5.1.1.133.3970_PRE",174,171,3,58.7837,"1","PARTIDO LIBERAL DE HONDURAS",20
"HN.5.1.1.133.3970_PRE",174,171,3,58.7837,"10","PARTIDO DE CENTRO SOCIAL CRISTIANO VA; MOVIMIENTO SOLIDARIO",0
"HN.5.1.1.133.3970_PRE",174,171,3,58.7837,"11","PARTIDO NUEVA RUTA DE HONDURAS",0
"HN.5.1.1.133.3970_PRE",174,171,3,58.7837,"13","PARTIDO LIBERACION DEMOCRATICO DE HONDURAS",0
"HN.5.1.1.133.3970_PRE",174,171,3,58.7837,"14","PARTIDO TODOS SOMOS HONDURAS",0
"HN.5.1.1.133.3970_PRE",174,171,3,58.7837,"2","PARTIDO NACIONAL DE HONDURAS",29
"HN.5.1.1.133.3970_PRE",174,171,3,58.7837,"4","PARTIDO DEMOCRATA CRISTIANO DE HONDURAS",2
"HN.5.1.1.133.3970_PRE",174,171,3,58.7837,"45","MOVIMIENTO INDEPENDIENTE DIGNIDAD Y ESPERANZA",0
"HN.5.1.1.133.3970_PRE",174,171,3,58.7837,"47","MILTON BENITEZ HONDURAS HUMANA",3
"HN.5.1.1.133.3970_PRE",174,171,3,58.7837,"5","PARTIDO UNIFICACION DEMOCRATICA",0
"HN.5.1.1.133.3970_PRE",174,171,3,58.7837,"58","UNIDAD NACIONAL OPOSITORA DE HONDURAS",0
"HN.5.1.1.133.3970_PRE",174,171,3,58.7837,"6","PARTIDO ANTICORRUPCION",0
"HN.5.1.1.133.3970_PRE",174,171,3,58.7837,"7","PARTIDO LIBERTAD Y REFUNDACION",114
"HN.5.1.1.133.3970_PRE",174,171,3,58.7837,"8","PARTIDO ALIANZA PATRIOTICA HONDUREÑA",2
"HN.5.1.1.133.3970_PRE",174,171,3,58.7837,"9","PARTIDO FRENTE AMPLIO (EL FRENTE)",0
"HN.5.1.1.133.3970_PRE",174,171,3,58.7837,"BLC","Voto en BLANCO",1
"HN.5.1.1.133.3970_PRE",174,171,3,58.7837,"NUL","Votos NULOS",3
"HN.5.1.1.173.4098_PRE",178,168,10,57.2347,"1","PARTIDO LIBERAL DE HONDURAS",10
"HN.5.1.1.173.4098_PRE",178,168,10,57.2347,"10","PARTIDO DE CENTRO SOCIAL CRISTIANO VA; MOVIMIENTO SOLIDARIO",0
"HN.5.1.1.173.4098_PRE",178,168,10,57.2347,"11","PARTIDO NUEVA RUTA DE HONDURAS",0
"HN.5.1.1.173.4098_PRE",178,168,10,57.2347,"13","PARTIDO LIBERACION DEMOCRATICO DE HONDURAS",0
"HN.5.1.1.173.4098_PRE",178,168,10,57.2347,"14","PARTIDO TODOS SOMOS HONDURAS",0
"HN.5.1.1.173.4098_PRE",178,168,10,57.2347,"2","PARTIDO NACIONAL DE HONDURAS",31
"HN.5.1.1.173.4098_PRE",178,168,10,57.2347,"4","PARTIDO DEMOCRATA CRISTIANO DE HONDURAS",1
"HN.5.1.1.173.4098_PRE",178,168,10,57.2347,"45","MOVIMIENTO INDEPENDIENTE DIGNIDAD Y ESPERANZA",0
"HN.5.1.1.173.4098_PRE",178,168,10,57.2347,"47","MILTON BENITEZ HONDURAS HUMANA",3
"HN.5.1.1.173.4098_PRE",178,168,10,57.2347,"5","PARTIDO UNIFICACION DEMOCRATICA",0
"HN.5.1.1.173.4098_PRE",178,168,10,57.2347,"58","UNIDAD NACIONAL OPOSITORA DE HONDURAS",1
"HN.5.1.1.173.4098_PRE",178,168,10,57.2347,"6","PARTIDO ANTICORRUPCION",0
"HN.5.1.1.173.4098_PRE",178,168,10,57.2347,"7","PARTIDO LIBERTAD Y REFUNDACION",119
"HN.5.1.1.173.4098_PRE",178,168,10,57.2347,"8","PARTIDO ALIANZA PATRIOTICA HONDUREÑA",1
"HN.5.1.1.173.4098_PRE",178,168,10,57.2347,"9","PARTIDO FRENTE AMPLIO (EL FRENTE)",1
"HN.5.1.1.173.4098_PRE",178,168,10,57.2347,"BLC","Voto en BLANCO",1
"HN.5.1.1.173.4098_PRE",178,168,10,57.2347,"NUL","Votos NULOS",10
"HN.5.1.1.173.4100_PRE",182,175,7,58.5209,"1","PARTIDO LIBERAL DE HONDURAS",12
"HN.5.1.1.173.4100_PRE",182,175,7,58.5209,"10","PARTIDO DE CENTRO SOCIAL CRISTIANO VA; MOVIMIENTO SOLIDARIO",0
"HN.5.1.1.173.4100_PRE",182,175,7,58.5209,"11","PARTIDO NUEVA RUTA DE HONDURAS",0
"HN.5.1.1.173.4100_PRE",182,175,7,58.5209,"13","PARTIDO LIBERACION DEMOCRATICO DE HONDURAS",0
"HN.5.1.1.173.4100_PRE",182,175,7,58.5209,"14","PARTIDO TODOS SOMOS HONDURAS",0
"HN.5.1.1.173.4100_PRE",182,175,7,58.5209,"2","PARTIDO NACIONAL DE HONDURAS",42
"HN.5.1.1.173.4100_PRE",182,175,7,58.5209,"4","PARTIDO DEMOCRATA CRISTIANO DE HONDURAS",1
"HN.5.1.1.173.4100_PRE",182,175,7,58.5209,"45","MOVIMIENTO INDEPENDIENTE DIGNIDAD Y ESPERANZA",0
"HN.5.1.1.173.4100_PRE",182,175,7,58.5209,"47","MILTON BENITEZ HONDURAS HUMANA",1
"HN.5.1.1.173.4100_PRE",182,175,7,58.5209,"5","PARTIDO UNIFICACION DEMOCRATICA",0
"HN.5.1.1.173.4100_PRE",182,175,7,58.5209,"58","UNIDAD NACIONAL OPOSITORA DE HONDURAS",1
"HN.5.1.1.173.4100_PRE",182,175,7,58.5209,"6","PARTIDO ANTICORRUPCION",0
"HN.5.1.1.173.4100_PRE",182,175,7,58.5209,"7","PARTIDO LIBERTAD Y REFUNDACION",115
"HN.5.1.1.173.4100_PRE",182,175,7,58.5209,"8","PARTIDO ALIANZA PATRIOTICA HONDUREÑA",0
"HN.5.1.1.173.4100_PRE",182,175,7,58.5209,"9","PARTIDO FRENTE AMPLIO (EL FRENTE)",0
"HN.5.1.1.173.4100_PRE",182,175,7,58.5209,"BLC","Voto en BLANCO",3
"HN.5.1.1.173.4100_PRE",182,175,7,58.5209,"NUL","Votos NULOS",7
"HN.5.1.1.173.4101_PRE",198,185,13,63.6655,"1","PARTIDO LIBERAL DE HONDURAS",12
"HN.5.1.1.173.4101_PRE",198,185,13,63.6655,"10","PARTIDO DE CENTRO SOCIAL CRISTIANO VA; MOVIMIENTO SOLIDARIO",0
"HN.5.1.1.173.4101_PRE",198,185,13,63.6655,"11","PARTIDO NUEVA RUTA DE HONDURAS",0
"HN.5.1.1.173.4101_PRE",198,185,13,63.6655,"13","PARTIDO LIBERACION DEMOCRATICO DE HONDURAS",0
"HN.5.1.1.173.4101_PRE",198,185,13,63.6655,"14","PARTIDO TODOS SOMOS HONDURAS",0
"HN.5.1.1.173.4101_PRE",198,185,13,63.6655,"2","PARTIDO NACIONAL DE HONDURAS",36
"HN.5.1.1.173.4101_PRE",198,185,13,63.6655,"4","PARTIDO DEMOCRATA CRISTIANO DE HONDURAS",0
"HN.5.1.1.173.4101_PRE",198,185,13,63.6655,"45","MOVIMIENTO INDEPENDIENTE DIGNIDAD Y ESPERANZA",0
"HN.5.1.1.173.4101_PRE",198,185,13,63.6655,"47","MILTON BENITEZ HONDURAS HUMANA",1
"HN.5.1.1.173.4101_PRE",198,185,13,63.6655,"5","PARTIDO UNIFICACION DEMOCRATICA",0
"HN.5.1.1.173.4101_PRE",198,185,13,63.6655,"58","UNIDAD NACIONAL OPOSITORA DE HONDURAS",0
"HN.5.1.1.173.4101_PRE",198,185,13,63.6655,"6","PARTIDO ANTICORRUPCION",0
"HN.5.1.1.173.4101_PRE",198,185,13,63.6655,"7","PARTIDO LIBERTAD Y REFUNDACION",135
"HN.5.1.1.173.4101_PRE",198,185,13,63.6655,"8","PARTIDO ALIANZA PATRIOTICA HONDUREÑA",0
